schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,sparse_comm_enabled,sparse_metric,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,vi_kl_per_param,vi_scale_std,num_examples_train
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,1,vi,263,21,214,,5,256,1464.6122398376465,,2777.110771683174,2777.110771683174,,,3.7118303959247383,0.02508009597659111,0.8774330156386113,3.7118303959247383,,0.7768433258123565,1.5365177254738465,1464.6122398376465,2777.110771683174,,2777.110771683174,7.737827191332919,0.050333776262356265,0.05039241723716259,0.05116095133125782,0.05123906210064888,0.3988781419861715,0.3601557607496973,0.7781528789043822,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.027288108201662317,0.0006488727641600194,214
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,1,vi,267,21,306,,5,256,2458.575933074951,,3921.2875199035543,3921.2875199035543,,,4.40013972607353,0.04723571985960007,0.838671331060913,4.40013972607353,,0.49629795412582844,1.8891532045272958,2458.575933074951,3921.2875199035543,,3921.2875199035543,8.078993823284101,0.05050403620790402,0.05048210173845291,0.0518757026642561,0.052525196224451065,0.41216017091774915,0.3701783701650572,0.8076978499941073,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.03853087864698393,0.0009803250856771325,306
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,128,10,63,,5,256,1209.2913856506348,,2710.451954192239,2710.451954192239,,,3.700141656364583,0.025075271725654602,0.8844880107453562,3.700141656364583,,0.9152182792868668,1.361330606993555,1209.2913856506348,2710.451954192239,,2710.451954192239,7.930585175215951,0.05079561111317662,0.05083185434341431,0.051793096214532854,0.0532478429377079,0.40390660052375105,0.3640812626174804,0.790750993601546,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026633113434138145,0.0007778539191763156,63
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,30,2,2,,5,256,1085.500137424469,,2694.772127817409,2694.772127817409,,,3.689439511160552,0.025089507922530174,0.8852657777739054,3.689439511160552,,0.6931471805599453,1.6262933525338354,1085.500137424469,2694.772127817409,,2694.772127817409,7.932685062489055,0.050798797868452095,0.05083548463881016,0.05179598182439804,0.053163282573223114,0.4039142032158733,0.3631302415566454,0.7897911099556081,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.02647904223069086,0.000778075916793552,2
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,41,3,4,,5,256,1143.5995464324951,,2671.821942486223,2671.821942486223,,,3.673567829262157,0.02503819204866886,0.8858547017535449,3.673567829262157,,0.5623351446188083,1.756608808640784,1143.5995464324951,2671.821942486223,,2671.821942486223,7.91775794061363,0.050797914697148894,0.050841204822063446,0.051790890470147136,0.05310503765940666,0.4032508923107336,0.3637797807109933,0.7898354231699602,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.02625353191005427,0.0007781664228332339,4
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,277,22,896,,5,256,3238.7619263648985,,3489.593223770766,3489.593223770766,,,4.157712658045685,0.058557361364364624,0.8600080909407724,4.157712658045685,,1.0079628307563315,1.347582353346925,3238.7619263648985,3489.593223770766,,3489.593223770766,8.147888841428754,0.05114910557399017,0.05104639567434788,0.053143590688705444,0.05645931884646416,0.4098726862444203,0.3680161317278877,0.80183930474226,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.03428901664312436,0.0014522293808917584,896
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,278,22,61,,5,256,1138.8533058166504,,2709.1019009739043,2709.1019009739043,,,3.6994590805536953,0.025035656988620758,0.8841015894869911,3.6994590805536953,,0.3945326819623348,1.9802377464173406,1138.8533058166504,2709.1019009739043,,2709.1019009739043,7.916756365931429,0.050794034476540316,0.05083322897553444,0.0517907414585352,0.053363412618637085,0.4033455456632175,0.36321308647821604,0.7874447940951622,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026619847705354274,0.0007779700006448967,61
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,195,15,25,,5,256,1127.2239654541015,,2686.852123854675,2686.852123854675,,,3.6840178447694263,0.025026505813002586,0.885068424771421,3.6840178447694263,,1.3119690925702856,0.9861324927876863,1127.2239654541015,2686.852123854675,,2686.852123854675,7.914768467110244,0.05079555294619301,0.050835246220231056,0.05178900063037872,0.053122881799936295,0.40319395406731967,0.3645915703792181,0.7876377238080636,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.02640121965072885,0.0007773367142090589,25
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,73,5,163,,5,256,1377.451470565796,,2723.297632885291,2723.297632885291,,,3.7089961205264315,0.025041550397872925,0.8836378502113614,3.7089961205264315,,0.5806591790624623,1.7081390410628632,1377.451470565796,2723.297632885291,,2723.297632885291,7.922309446210093,0.05079454053433093,0.05083153583109379,0.051792392134666444,0.05320976674556732,0.40338104986755874,0.36481937549384746,0.789799951897954,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.02675933608023279,0.0007793384100148736,163
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,158,12,100,,5,256,1286.432460975647,,2707.7473173304,2707.7473173304,,,3.6982316089398495,0.025104399770498276,0.8843345304361705,3.6982316089398495,,0.9581847713458628,1.3628065184402316,1286.432460975647,2707.7473173304,,2707.7473173304,7.921600560256882,0.05079416683383145,0.0508318655192852,0.051791898906230927,0.05324768275022507,0.40325834709616504,0.3630531314987882,0.7901202091567658,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026606537460257446,0.000778554136875391,100
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,173,13,119,,5,256,1384.6049640655517,,2717.133128947074,2717.133128947074,,,3.7050014346120657,0.025035426020622253,0.883491981400866,3.7050014346120657,,0.7679964346078391,1.5533998077393687,1384.6049640655517,2717.133128947074,,2717.133128947074,7.909075994722602,0.050796840145489935,0.050833914428949356,0.05179140940308571,0.05323987081646919,0.4028027880030574,0.36330266117891996,0.7889878633185999,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026698763181164136,0.0007762438261541543,119
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,11,0,2,,5,256,1132.048086833954,,2680.4096832733753,2680.4096832733753,,,3.679471486436392,0.02508610300719738,0.8852175213191454,3.679471486436392,,0.6931471805599453,1.5913406603425941,1132.048086833954,2680.4096832733753,,2680.4096832733753,7.909825361091265,0.05079437814835212,0.05083269253373146,0.05179025866091251,0.053113795816898346,0.4025164664887158,0.3612972459073911,0.7892297812108161,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026337915724411666,0.0007793169015828992,2
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,83,6,165,,5,256,1287.848885154724,,2719.7026337624507,2719.7026337624507,,,3.7065237233305925,0.025070415809750557,0.8840842210530272,3.7065237233305925,,0.7163703465940834,1.5113752911057265,1287.848885154724,2719.7026337624507,,2719.7026337624507,7.931283273232889,0.05079613928946201,0.05083668231964111,0.05179700404405594,0.05306136608123779,0.4035296619382954,0.363945404241468,0.7905497592947176,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.02672401133696031,0.0007802165409142432,165
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,238,19,18,,5,256,1151.1276308059691,,2687.9779612275765,2687.9779612275765,,,3.684712435267451,0.02504950948059559,0.8849708273172543,3.684712435267451,,0.9404479886553264,1.3716040057455146,1151.1276308059691,2687.9779612275765,,2687.9779612275765,7.9131104728749015,0.05079680900243641,0.05083402991294861,0.05179753303527832,0.05300518870353699,0.4030037996470426,0.3623302074274265,0.7896650670707834,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026412282217034257,0.000778373798783249,18
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,264,21,197,,5,256,1450.092873954773,,2740.9980834929956,2740.9980834929956,,,3.7210902019250534,0.02504665218293667,0.883397820972788,3.7210902019250534,,0.6375936626726958,1.698074512420698,1450.092873954773,2740.9980834929956,,2740.9980834929956,7.940410496152128,0.0507922847301992,0.050829317420721054,0.05179404094815254,0.05313090607523918,0.40463720280811755,0.3640745969130687,0.7908688355293225,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.0269332620958337,0.0007806664751250885,197
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,267,21,306,,5,256,2340.7548003196716,,3866.8734350137197,3866.8734350137197,,,4.408942301935203,0.044874969869852066,0.8454733111290019,4.408942301935203,,0.49629795412582844,1.8891532045272958,2340.7548003196716,3866.8734350137197,,3866.8734350137197,8.256081968279455,0.05097228197328372,0.050952719524502754,0.05242699533700943,0.05422568321228027,0.4157188825201235,0.3695303030898116,0.8213557631975518,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.03799620158213343,0.001078899957235333,306
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,2,vi,143,11,59,,5,256,1190.268882369995,,2696.0205819444745,2696.0205819444745,,,3.6905444680684467,0.025034671649336815,0.8848153758626027,3.6905444680684467,,0.5821360471219024,1.7374773776084904,1190.268882369995,2696.0205819444745,,2696.0205819444745,7.920597362417219,0.0507918187890667,0.05082748457789421,0.05179121345281601,0.053074970841407776,0.40288981635449056,0.36269655251658944,0.7880737892101259,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026491309638837324,0.0007781877439189966,59
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,299,23,48,,5,256,1144.141170501709,,2639.755395590662,2639.755395590662,,,3.6858754498085555,0.02508879080414772,0.8915448458199919,3.6858754498085555,,-0.0,2.185987945410232,1144.141170501709,2639.755395590662,,2639.755395590662,8.137778427748705,0.051279825580930374,0.051288824528455734,0.052560579031705856,0.05476503446698189,0.40858561524574744,0.36456744647564915,0.8034524475031097,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.02593844350585302,0.0009838340389153296,48
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,236,18,41,,5,256,1215.6624221801758,,2652.1501210425295,2652.1501210425295,,,3.6938018678944755,0.02506253682076931,0.8909952864649068,3.6938018678944755,,1.0353574001541463,1.2518665823368382,1215.6624221801758,2652.1501210425295,,2652.1501210425295,8.135830992010368,0.05128125829038849,0.05128829553723335,0.0525621697306633,0.0550013929605484,0.4082683589715217,0.365053252678323,0.8058481323371159,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026060235050039595,0.0009846039348107654,41
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,239,19,46,,5,256,1230.9188188552857,,2646.624047940876,2646.624047940876,,,3.690051938989349,0.02509165182709694,0.891958957856226,3.690051938989349,,0.9560443809671457,1.3493424985245688,1230.9188188552857,2646.624047940876,,2646.624047940876,8.161659314306636,0.05127869921782999,0.05128224939107895,0.052558445185422895,0.054750021547079086,0.4102302144484621,0.3678464956910531,0.806949244349787,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.02600593542243172,0.0009842003359488887,46
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,249,19,148,,5,256,1432.027107810974,,2712.3160949612393,2712.3160949612393,,,3.735887483488786,0.025076499208807945,0.8883168052232882,3.735887483488786,,0.8084292285499561,1.5072994420910157,1432.027107810974,2712.3160949612393,,2712.3160949612393,8.134663724812057,0.051278009922062,0.05128214694559574,0.05255509167909622,0.055137999355793,0.4084191083716509,0.365468102259926,0.8043161555348938,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026651430627505544,0.000984373659021259,148
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,100,8,10,,5,256,1110.243478012085,,2624.730473876702,2624.730473876702,,,3.674844515109345,0.025067372247576714,0.8929164680381713,3.674844515109345,,0.6001660731596457,1.7117035045711888,1110.243478012085,2624.730473876702,,2624.730473876702,8.16211914605639,0.051279753336068504,0.05129076540470123,0.05255746841430664,0.05466536805033684,0.409867051604297,0.3663118631371498,0.8063806195425345,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.025790807446955902,0.0009845950049346564,10
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,149,11,333,,5,256,2288.894813251495,,3843.9289004624625,3843.9289004624625,,,4.437214655913193,0.04559483379125595,0.8537273899204493,4.437214655913193,,0.21239478849365837,2.0487084209067463,2288.894813251495,3843.9289004624625,,3843.9289004624625,8.521279531032434,0.051450832561903026,0.051427463069558144,0.05308592058718205,0.056019704788923264,0.42409948540975023,0.37508352580601767,0.8433595972343212,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.037770746786503516,0.00123836513731063,333
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,260,20,217,,5,256,1367.9472486495972,,2670.590553764566,2670.590553764566,,,3.707040625171574,0.025069596245884895,0.8912322260452938,3.707040625171574,,0.6044081348942495,1.6077125747920737,1367.9472486495972,2670.590553764566,,2670.590553764566,8.173321191435317,0.051278042963926414,0.05128228850662708,0.05255551263689995,0.055036913603544235,0.41002893054950174,0.36756101297324983,0.8081066807559751,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026241432187919484,0.0009833848827757517,217
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,6,0,230,,5,256,1599.5148305892944,,2712.7300047889066,2712.7300047889066,,,3.73648674693026,0.02500268816947937,0.8891275500214956,3.73648674693026,,1.0431642721063052,1.257328427832494,1599.5148305892944,2712.7300047889066,,2712.7300047889066,8.16432979369895,0.051274279520425126,0.051282644271850586,0.05255315937101841,0.05482828617095947,0.4095402371324899,0.3653290024217274,0.8069545628465926,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026655497737927747,0.000983731152859186,230
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,204,16,2,,5,256,1111.3217326164245,,2635.5092632379838,2635.5092632379838,,,3.682541501426965,0.025041192770004272,0.891652422776336,3.682541501426965,,0.6931471805599453,1.5580197962672118,1111.3217326164245,2635.5092632379838,,2635.5092632379838,8.134207140293064,0.05128274690771637,0.051291730254888535,0.05255689471960068,0.0547877699136734,0.408411578929792,0.36518457663515225,0.8051848217878369,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.025896720676407425,0.0009825472502323642,2
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,16,1,369,,5,256,2384.411273193359,,3850.6448935946155,3850.6448935946155,,,4.4410360452722015,0.04598858579993248,0.852217094979183,4.4410360452722015,,0.1490487639578261,2.177886214364074,2384.411273193359,3850.6448935946155,,3850.6448935946155,8.488205636617474,0.05144706952208162,0.05142500437796116,0.05308663100004196,0.05621153116226196,0.42274502989397844,0.3744283221598444,0.8392533923927805,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.037836738661635214,0.001240139212406896,369
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,18,1,406,,5,256,2493.911375236511,,3872.6405295416985,3872.6405295416985,,,4.453931465302748,0.04561915993690491,0.8529065108228869,4.453931465302748,,0.93387416116756,1.3882321409892098,2493.911375236511,3872.6405295416985,,3872.6405295416985,8.531364143921783,0.051449693402355424,0.05142584070563316,0.053091029077768324,0.055927179753780365,0.42495046160771593,0.3764164235671126,0.8420921050225448,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.038052869505175384,0.0012368349880790015,406
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,34,2,89,,5,256,1336.9015605926513,,2659.044189266035,2659.044189266035,,,3.699123326576395,0.025083616375923157,0.8907314752608919,3.699123326576395,,0.9392429968990706,1.3654484544000312,1336.9015605926513,2659.044189266035,,2659.044189266035,8.138278641861671,0.0512805426632203,0.05128631368279457,0.052558896318078044,0.05491335690021515,0.40879613638949314,0.36575127360535925,0.8064781620838753,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.026127976704982167,0.0009848174652277413,89
bayesfl_observability_v1,vi_update_snr_prune095_keep005_seed42,3,vi,215,17,42,,5,256,1181.3569746017456,,2643.2305393392235,2643.2305393392235,,,3.6882570679231157,0.025015799328684807,0.89153998452109,3.6882570679231157,,1.521719365805568,0.7932357448939426,1181.3569746017456,2643.2305393392235,,2643.2305393392235,8.142883599235468,0.051280346293823414,0.051285864785313606,0.052553319558501246,0.05533658713102341,0.4084806185330092,0.36449537217203015,0.8051724884417747,,,,,,,,,,,,,,,,0,update_snr,0.05,20,,,,,,,,,,,,,,,,,,,0.025972590540819726,0.0009817633127171216,42
